product_id,title,current_brand_id,current_brand_name,governance_status,suggested_brand,suggested_license,autofix_confidence,action_proposed
"fd4557e0-273c-400c-a46d-97bbfad20418","Hielaguisantes Snow Pea Plantas Vs Zombies Peluche 18cm","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"3c33fa77-26f6-40af-8f56-f9ddbb49c294","Banshee Gambit Psylocke X-men Marvel Legends Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"5ecd61ef-3db2-40fe-a60b-279594186f31","Rose Spiderman Marvel Legends Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"8464289d-7300-443e-9fd0-749d4f9f082f","Blancanieves Snow White Classic Doll Princesas Disney Store","79352f1b-f900-4f8a-97dc-74649d3022d2","Disney","LICENSE_AS_BRAND","","Disney","LOW","REQUIRES_VENDOR_ATTENTION"
"261c81eb-98f1-497c-869b-2bf329a49a36","Binary Marvel Legends Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"ab3eb6d9-9f30-4d92-a4bd-9441eb1f3a13","The Hood Marvel Legends Xenmu Baf Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"2eb05cd9-b532-4f36-aee4-a325a772eb14","Faun Pan´s Labirinth Signature Collection Neca","43edaabc-3910-45ab-b93d-857698fad50b","NECA","VALID_BRAND","","","LOW","KEEP"
"ffb22c34-b2f0-4d62-bca6-4bcbd2126fcb","Barris Offee Star Wars Clone Wars Vintage Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"7c38b8b2-efb8-4111-b198-fd13b3f88e92","Star Lord Guardians Of The Galaxy Marvel Legends Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"afb7e181-adcd-4b01-a6f1-f081fe0b7e02","Beerus Dragon Ball Super Evolve Bandai","35d99a48-df19-4d41-8f1e-944862b40f3e","Bandai","VALID_BRAND","","","LOW","KEEP"
"566c5fd3-32e8-47db-872f-ee9b2eb6bc5d","Mandalorian & Grogu Maldo Kreis Star Wars Vintage Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"841a0a30-1630-413c-98d2-54b68f9ecb23","Freddy Krueger A Nighmare On Elm Street Mascara Doble Rubies Freddy Krueger","7cc97197-7fab-462f-99d0-d80e495d0b95","Rubies Costume Co. Inc","VALID_BRAND","","","LOW","KEEP"
"9187d629-100a-42be-8afa-7cc9b2d23d82","Lady Deathstrike Marvel Legends Xenmu Baf Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"f9f223c8-0c8f-4064-b710-15bedd53c4cc","Freddy Krueger Ultimate Nightmare On Elm Street 2 Neca","43edaabc-3910-45ab-b93d-857698fad50b","NECA","VALID_BRAND","","","LOW","KEEP"
"86755773-22bc-4232-8d85-aa6bd62993e6","Beast Boy Teen Titans Go! Jovenes Titanes Peluche 25cm Beast Boy","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","GENERIC_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"d5b893af-16bc-482d-b133-3969072e9082","Dr. Eggman Sonic The Hedgehog 10cm Wave 3 Jakks Pacific","79c769ff-c82f-4a74-82de-790b8c3ecf05","Jakks Pacific","VALID_BRAND","","","LOW","KEEP"
"fb99493b-581a-45d7-969e-f54fdbc0bc63","Mazorcañon Caracubo Plantas Vs Zombies Soft Rubber En Caja","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"594bd2d6-95d1-4cd5-927f-611528efc5b8","Foxy Five Nights At Freddy's Disfraz Rubies","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"65e51927-06b7-43cc-81d0-5215053cd975","Bulma Dragon Ball Figuarts Bandai","35d99a48-df19-4d41-8f1e-944862b40f3e","Bandai","VALID_BRAND","","","LOW","KEEP"
"35a94280-b135-49e9-bb38-d97ebcf79a1c","Batcycle Batman The Animated Series Dc Collectibles ","ad5d4bf0-769c-49ea-9d84-211a2fb33a68","DC Collectibles","VALID_BRAND","","","LOW","KEEP"
"17a05622-eeb5-471b-bb37-c50d83a20e41","Bob Esponja Spongebob Squarepants Peluche 35cm","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"767e0991-de0b-420a-aa0e-39884b6ba639","Captain America Stealth Marvel Legends Joe Fixit Baf Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"9b5d304e-8ef3-457c-8564-97c7aa283428","Taro Misaki Teppei Kisugi Captain Tsubasa Dasin Model","1131563d-5cd6-49f7-a3f1-7511da3e9a13","Dasin Model","VALID_BRAND","","","LOW","KEEP"
"eb73d3be-ae11-45ca-b41c-0a2b49df75c2","Tom Y Jerry Dasin Model","1131563d-5cd6-49f7-a3f1-7511da3e9a13","Dasin Model","VALID_BRAND","","","LOW","KEEP"
"ade9d5c3-8e43-4008-a145-a58748f56faa","Harry Potter Varitas","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","GENERIC_BRAND","","Harry Potter","LOW","REQUIRES_VENDOR_ATTENTION"
"dd6afafb-d455-4698-a1a8-41e61ff9c3c3","Alicia Classic Doll Princesas Disney Store","79352f1b-f900-4f8a-97dc-74649d3022d2","Disney","LICENSE_AS_BRAND","","Disney","LOW","REQUIRES_VENDOR_ATTENTION"
"f22ee8d9-78f4-4edf-b902-603c4977cb9a","Ezra Bridger Lothal Star Wars The Black Series Hasbro","805f40a4-b371-40ac-ba05-ee277b20dd27","Star Wars","LICENSE_AS_BRAND","Hasbro","Star Wars","HIGH","AUTO_ASSIGN_BRAND"
"16dadb17-badf-41fe-8a19-d98afd427d9d","Lanzaguisantes De Fuego Fire Pea Plantas Vs Zombies","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"570965af-47ae-41b3-95aa-6ba214bff921","Eren Jaeger Shigeki No Kyojin Rah Medicom Toy 668","4945c990-250a-4647-85c1-cf9b376f51ba","Medicom","VALID_BRAND","","","LOW","KEEP"
"e13e5604-8f9a-4c03-a1d4-112c9531bf4a","Darth Malak Star Wars The Black Series Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"3b0bb754-7962-4f8a-ab74-bea6899af381","Charizard Gigantamax Pokemon Center Peluche Articulado 40cm","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","VALID_BRAND","","","LOW","KEEP"
"986a2816-9259-4fb9-8588-e39cdf2d4d82","Gary Bob Esponja Peluche 20cm","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"28b4096c-cc1c-4b96-a706-9d508f53db70","Baylan Skoll Mercenary Star Wars Black Series Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"70fa2af1-b5f9-42bc-b87a-922446fcfc46","Articuno Pokemon Moncolle Ex Takara Tomy Ehp_03","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","VALID_BRAND","","","LOW","KEEP"
"58a8b29e-d515-410e-b158-361a9ae0f6b0","Figura De Acción Darkseid Dc Multiverse Clásico Con Ultra Articulación Y Accesorios Mcfarlane Toys","c2451c65-4354-4955-8afd-ad4bffecd26c","Mcfarlane","VALID_BRAND","","","LOW","KEEP"
"8aa3d9e8-7440-4afc-947d-834185546039","Femto Birth Of The Hawk Of Darkness Ver. Figma Sp-080","3cceef72-7927-4b1f-90fb-de4d61fd5792","Figma","VALID_BRAND","","","LOW","KEEP"
"aae5f7fd-3fbf-4680-b320-4efffbd50053","Bumeran Boomerang Plantas Vs Zombies","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"fe3b3be4-9f60-4264-bf70-3d8913ae738b","Blood Art Clown Terrifier Payaso Siniestro Mascara Halloween Art Bloody Splatter","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","GENERIC_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"4fc3f990-3b2d-48d0-9acf-0b1a69bfc89d","Blaziken Pokemon Moncolle Ex Takara Tomy Ms 38","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","VALID_BRAND","","","LOW","KEEP"
"46c732b3-fb5b-4f7f-9cad-0dbeb64c3e25","Mega Charizard X Pokemon Moncolle Ex Takara Tomy Ms-51","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","VALID_BRAND","","","LOW","KEEP"
"51b8031e-e671-405c-b540-9185d6574c7d","Bipetidora Lanzaguisantes Split Pea Plantas Vs Zombies","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"e91667c8-032c-4be7-9448-3af0b1a9b944","Green Goblin Spiderman No Way Home Marvel Legends Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"a781ab36-2569-4205-ac30-b277d0d13b97","Cars Lightning Mcqueen Frank Escape Stunt Race Disney Mattel Frank Escape Stunt Race Playset","79352f1b-f900-4f8a-97dc-74649d3022d2","Disney","LICENSE_AS_BRAND","Mattel","Disney","HIGH","AUTO_ASSIGN_BRAND"
"b8915328-3dcc-468e-b1ad-9d0f667ecc4a","Plantas Vs Zombies 6 Figuras Con Mochila","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"4526484b-4325-42be-bc0f-7cb4bef2b8de","Coltapulta Cabbage Pult Plantas Vs Zombies","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"1bbccf57-d3d6-49f1-933a-eee54e7d4d22","Harry Potter Gryffindor Capa Tunica","","","MISSING_BRAND","","Harry Potter","LOW","REQUIRES_VENDOR_ATTENTION"
"950f2e19-4b54-4e6e-acdf-bf480b323c63","Master Chief Halo Disfraz Musculoso Reflectivo Disguise","4fc219c0-46af-4370-9676-6aeef1f35062","Disguise","VALID_BRAND","","","LOW","KEEP"
"034e9888-2856-4b7a-9f58-bfa3fe610db4","Man At Arms He-man Motu Club Grayskull Filmation Super7","28865b10-c492-4773-9810-270afa95b3d4","Super7","VALID_BRAND","","","LOW","KEEP"
"8c83e048-473b-43f2-a391-ead2c883df3d","Mega Lucario Pokemon Moncolle Ex Takara Tomy Ms-52","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","VALID_BRAND","","","LOW","KEEP"
"046bd694-f95c-40f3-b7ed-36907ee597b7","Coltapulta Col Pult Caracubo Plantas Vs Zombies En Caja","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"505f013f-aedd-455d-b447-df9042858aa6","Jolteon Pokemon Moncolle Ex Takara Tomy Emc_23","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","VALID_BRAND","","","LOW","KEEP"
"7d24845d-a139-466d-88e9-ba48dcc738de","Greninja Pokemon Jazwares Peluche 35cm","e28345e2-abee-4faf-9fdf-937acd487cd3","Jazwares","VALID_BRAND","","","LOW","KEEP"
"6adf6867-a038-415a-a826-dac15280bcd7","Zombi Cowboy Plantas Vs Zombies","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"9a521f0f-0a2f-420d-8c0b-7285791acf85","Apisonaflor Squash Plantas Vs Zombies","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"b79baf47-1fd5-4bfc-992e-572a2828288d","Charmander Pokemon Moncolle-ex Takara Tomy Emc_16","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","VALID_BRAND","","","LOW","KEEP"
"d0fd712b-bebe-437d-908e-5e6141c8446f","Carnívora Chomper Caracono Plantas Vs Zombies En Caja","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"7f387d72-a99d-4fbe-be0b-b662aeff6b23","Mega Man Helmet Multiverse Studio Inc.","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"485240b1-4182-409b-b5c3-e778770f7565","Kingpin Spiderman Marvel Legends Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"f4c9b680-17ff-458a-8f08-a75f3ecfed9e","Spiderman Marvel Legends Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"1ef41a3b-bf84-4ba1-a6eb-e9dfb22a475f","Chica With Mr. Cupcake Five Nights At Freddy´s Funko","1cbd2abc-1508-40c4-8823-9806998979e3","Funko","VALID_BRAND","","","LOW","KEEP"
"47f63948-e767-4db3-90d2-dae9757281f1","Pigpatch Five Nights At Freddy´s Glow In The Dark Funko","1cbd2abc-1508-40c4-8823-9806998979e3","Funko","VALID_BRAND","","","LOW","KEEP"
"22051af9-7bd5-4991-935f-f3610ea63bc9","Zombi Caracubo Buckethead Plantas Vs Zombies","ca1a90ea-8d2a-4083-91ed-bdd67dbcb2e4","Rongdafreng","VALID_BRAND","","","LOW","KEEP"
"d73e44b0-da08-474b-971e-7800797004e1","Yondu Guardians Of The Galaxy Marvel Legends Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"b3758000-3edf-46cd-a0a0-cce9b9d72bd8","Freddy Five Nights At Freddy´s Funko","1cbd2abc-1508-40c4-8823-9806998979e3","Funko","VALID_BRAND","","","LOW","KEEP"
"eaddc66b-c19d-46ee-acb7-9d111a7f4411","Smiling Critters Poppy Playtime Set 8 Muñecos Figuras","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","GENERIC_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"41dbf000-4d11-4dbf-a1af-4904cb8742c1","Boca De Dragón Snapdragon Plantas Vs Zombies","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"ee7cd45c-466d-4cfb-9022-a1ec5633b460","Zombistein Edad Oscura Gargantuar Plantas Vs Zombies","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"366080f9-1f79-4ecb-9ee0-f647169147b4","Five Nights At Freddy's 6 Figuras Muñecos Set #1","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","GENERIC_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"d1417c31-e5a9-4e0e-a6f1-7760519f2ec7","Mewtwo Pokemon Peluche 30cm","4d53b85f-735f-4b4f-9011-211a8b34d11d","The Pokémon Company","VALID_BRAND","","","LOW","KEEP"
"6b5c86d1-c811-4799-acc8-b1dc05d3a9a3","Lanzaguisantes Peashooter Plantas Vs Zombies","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"5a3f220f-6b7e-47f3-888d-e6efd7d772d8","Ghost Rider Danny Ketch Marvel Legends 85 Years Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"fafca544-6ed1-41f6-9019-26acc418d3e2","Wonder Woman Justice League Animated Dc Collectibles","ad5d4bf0-769c-49ea-9d84-211a2fb33a68","DC Collectibles","VALID_BRAND","","","LOW","KEEP"
"1c1ebb93-72b7-4a0f-8f99-516a56fc4ec5","Monster Venom Marvel Legends Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"5d4c5df0-e581-4041-9f6a-241ef107a277","Super Mario Lava Castle Diorama Set Nintendo Jakks Muñeco","79c769ff-c82f-4a74-82de-790b8c3ecf05","Jakks Pacific","VALID_BRAND","","","LOW","KEEP"
"e20732e8-b7c9-480e-a466-bbed4c03976e","Gray Hulk Dr. Bruce Banner Avengers Marvel Legends Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"f103a687-dbe8-42cd-a5ac-743de1f17a2e","Grimm Foxy Five Nights At Freddy´s Curse Of Dreadbear Funko","1cbd2abc-1508-40c4-8823-9806998979e3","Funko","VALID_BRAND","","","LOW","KEEP"
"06d24e7e-0e9f-4b56-aabc-cbd6a2444f41","Cañon Zanahoria Caracono Plantas Vs Zombies Soft Rubber Caja","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"3895a9a8-88f0-42b8-a0e0-ca5e542402fd","Jean Grey X-men 90's Animated Series Marvel Legends Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"e27e5041-346d-45d1-b749-2096ab1e6a98","Eevee Peluche Compañero Para Dormir Pokemon Marrón Claro","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","VALID_BRAND","","","LOW","KEEP"
"7ba9e074-035b-49f0-98f1-aaf8585ae263","Muro De Nuez Wall Nut Plantas Vs Zombies","ca1a90ea-8d2a-4083-91ed-bdd67dbcb2e4","Rongdafreng","VALID_BRAND","","","LOW","KEEP"
"408df201-a93e-4e4c-b4ea-60efcd6f3a26","Rogue X-men Marvel Legends Colossus Baf Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"61ba4312-b8ae-426c-8968-9753c5c4d9de","Cyborg Ninja Metal Gear Solid Square Enix Play Arts Kai","9476b914-5aa8-457a-8850-f318212d9cd2","Square Enix","VALID_BRAND","","","LOW","KEEP"
"568311c4-8573-4a15-b86e-7ac3bd7c2727","Uzumaki Naruto Shippuden Jinchuuriki Entrusted Hope Figuarts","","","MISSING_BRAND","","Naruto","LOW","REQUIRES_VENDOR_ATTENTION"
"d77c03c0-abf0-4bd4-9393-07e9ef3b535e","Moto Bug Sonic The Hedgehog 30th Anniversary 6cm Jakks","79c769ff-c82f-4a74-82de-790b8c3ecf05","Jakks Pacific","VALID_BRAND","","","LOW","KEEP"
"b01d72d6-d674-4bb3-bbd0-c255996a0b8c","Spawn Mortal Kombat 11 Sword Espada Mcfarlane Toys","c2451c65-4354-4955-8afd-ad4bffecd26c","Mcfarlane","VALID_BRAND","","","LOW","KEEP"
"00e1193e-4a8f-4a4f-8594-b311a093a593","Ahsoka Tano Grogu Mandalorian Star Wars Vintage Deluxe","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"6215ac11-7d18-4b3a-adc5-8bbd2569cd24","Espeon Eevee Pokemon Center Peluche 20cm","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","VALID_BRAND","","","LOW","KEEP"
"d061a606-4422-4723-8524-8573af83ccca","Mjolnir Thor Love And Thunder Marvel Legends Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"129d52df-aabf-4d5b-baf5-1558488a2492","Warrior Ultimate Predator 2 Depredador Neca","43edaabc-3910-45ab-b93d-857698fad50b","NECA","VALID_BRAND","","","LOW","KEEP"
"d7d404de-da0c-4112-b13f-9a0cfde86f47","Lycanroc Midnight Form Pokemon Center Peluche 28cm","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","VALID_BRAND","","","LOW","KEEP"
"481884a6-6c24-4604-b7e9-6a08c31d91a0","E.t. The Extra-terrestrial Ultimate 40th Anniversary Neca","43edaabc-3910-45ab-b93d-857698fad50b","NECA","VALID_BRAND","","","LOW","KEEP"
"e8e5260a-a4de-4431-9a74-de38ecdc9a51","Red Spring Super Sonic The Hedgehog Jakks Pacific","4c557954-aa44-444a-96c8-f1c714d5847f","Jakks Pacific","VALID_BRAND","","","LOW","KEEP"
"d601254a-cd70-41bf-8ad7-980b3049a41a","Ariel La Sirenita Muñeca Que Canta Princesas Disney Store","79352f1b-f900-4f8a-97dc-74649d3022d2","Disney","LICENSE_AS_BRAND","","Disney","LOW","REQUIRES_VENDOR_ATTENTION"
"b6cfcede-8d22-490c-9cb4-a2840cb7dde6","Cars 10 Vehículos Metal Disney Pixar Mattel Autos","79352f1b-f900-4f8a-97dc-74649d3022d2","Disney","LICENSE_AS_BRAND","Mattel","Disney","HIGH","AUTO_ASSIGN_BRAND"
"c5323a01-da8e-4331-9f7d-912b7b3cad3c","Hordak He-man Motu Club Grayskull Filmation Super7 Muñeco","28865b10-c492-4773-9810-270afa95b3d4","Super7","VALID_BRAND","","","LOW","KEEP"
"65cb41f7-2672-4d30-ac94-ea9638de940f","Jean Grey X-men Marvel Legends Sugar Man Baf Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"30e1c5a9-0284-467b-98c0-64201d575abf","Grogu Baby Yoda Child Animatronico Mandalorian Star Wars","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"869793ba-197a-4a3e-b457-99a823baa6c7","Skibidi Toilet 6 Figuras Set 2","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","GENERIC_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"170e938e-6ad1-4e62-af63-0a65fca1fca2","Clefairy The Pokemon Company Peluche 20cm","4d53b85f-735f-4b4f-9011-211a8b34d11d","The Pokémon Company","VALID_BRAND","","","LOW","KEEP"
"4334e228-e4c1-43e1-9061-1cb828e82af2","Book Of Boba Fett Throne Room Star Wars Black Series Hasbro","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"531bbeef-16d1-4046-9434-de35a598653c","Rumi G Guerreras Kpop Demon Hunter 1 Figura En Caja + Carta","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","GENERIC_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"c9b0a147-f4b6-4ac2-828f-c4014f5ebb87","Cars Mack Haul Transporter Mini Racers Disney Pixar Mattel Mack Lightning Mcqueen Mini Racers","ad42bb8f-2dee-4f99-b47a-85c1d029b528","Mattel","VALID_BRAND","","","LOW","KEEP"
"46ac0e0a-d198-4e70-9c69-b516e0aa92d8","Angela Ultimate Gargoyles Disney Neca","79352f1b-f900-4f8a-97dc-74649d3022d2","Disney","LICENSE_AS_BRAND","NECA","Disney","HIGH","AUTO_ASSIGN_BRAND"
"d7e0a1e3-017d-475c-b2e7-2e12270333b7","Melonpulta Congelada Caracono Plantas Vs Zombies En Caja","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"cce3e967-c4f2-4332-9efa-767ea7226090","Gengar Durmiendo Pokemon Peluche 20cm Violeta","4d53b85f-735f-4b4f-9011-211a8b34d11d","The Pokémon Company","VALID_BRAND","","","LOW","KEEP"
"8fdb8971-6be7-41b6-a797-101b135539c0","Mega Man Rockman X D-arts Bandai","35d99a48-df19-4d41-8f1e-944862b40f3e","Bandai","VALID_BRAND","","","LOW","KEEP"
"fdaa6640-ea42-4742-83d7-72adf22e9d6a","Levi Raveille Shigeki No Kyojin Rah Medicom Toy 662","4945c990-250a-4647-85c1-cf9b376f51ba","Medicom","VALID_BRAND","","","LOW","KEEP"
"0c259204-d3b7-4c92-9081-1af5238c9c3d","Five Nights At Freddy's 6 Figuras Muñecos Set #3","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","GENERIC_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"2191890b-098a-4bb2-a612-646bcc197fe2","Captain America Falcon Avengers Disfraz Musculoso Jazwares Captain America L","e28345e2-abee-4faf-9fdf-937acd487cd3","Jazwares","VALID_BRAND","","","LOW","KEEP"
"40b2dc71-9372-4494-9b47-321db31a59fb","Cococañon Coconut Cannon Plantas Vs Zombies","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"374b9868-8721-4f6e-867c-32bee022bd04","Michelangelo Tortugas Ninja Turtles Figuarts Bandai","35d99a48-df19-4d41-8f1e-944862b40f3e","Bandai","VALID_BRAND","","","LOW","KEEP"
"e040e4f8-3020-43df-8d6c-fd07c0e421cb","Freddy Five Nights At Freddy's Disfraz Rubies","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"fb164236-70be-418e-9066-f952b100a6ae","Mew The Pokemon Company Peluche 25cm","4d53b85f-735f-4b4f-9011-211a8b34d11d","The Pokémon Company","VALID_BRAND","","","LOW","KEEP"
"ecf5ecad-2a4f-417b-aaad-f1bba18a9225","Zombi Yeti Plantas Vs Zombies","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"f4094d44-02e1-49c3-962b-82d14ac6ee81","Skibidi Toilet 6 Figuras","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","GENERIC_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"9e3f35b7-8f97-4744-b169-6dbcd736d56b","Art Clown Terrifier Payaso Siniestro Mascara Halloween Art","fac762b8-889d-4f6d-bf1c-da9f06dab0d7","Genérica","GENERIC_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"7ff04c71-dadd-42b4-b05a-061c576deb36","Cenicienta Muñeca Que Canta Princesas Disney","79352f1b-f900-4f8a-97dc-74649d3022d2","Disney","LICENSE_AS_BRAND","","Disney","LOW","REQUIRES_VENDOR_ATTENTION"
"090680c0-9b94-4386-b734-3d4102b76a3c","Krang Tortugas Ninja Turtles Playmates Mutant Module","944a8649-47e9-47cc-bfcb-5320ea5a1adb","Playmates Toys","VALID_BRAND","","","LOW","KEEP"
"dad7fbd5-c876-42e8-9875-5d78ed45d316","Tails Sonic The Hedgehog 10cm Wave 1 Jakks Pacific","79c769ff-c82f-4a74-82de-790b8c3ecf05","Jakks Pacific","VALID_BRAND","","","LOW","KEEP"
"14f1f0d3-ce9c-453b-a06b-bd519dc367ec","Lanzamaíz Kernell Pult Caracubo Plantas Vs Zombies En Caja","","","MISSING_BRAND","","","LOW","REQUIRES_VENDOR_ATTENTION"
"a956ab1a-e6f8-4d46-b676-d55e59db9f07","El Principito The Little Prince Boss Fight Studio","9896d591-9eed-4c14-9747-aefdd2164dd8","Boss Fight Studio","VALID_BRAND","","","LOW","KEEP"
"75c4281a-db14-46aa-bcc5-1072042284a8","Cherry Planet Terror Grindhouse Neca","43edaabc-3910-45ab-b93d-857698fad50b","NECA","VALID_BRAND","","","LOW","KEEP"
"717b6098-c7d9-4ed7-906b-aaf0d205c050","Five Nights At Freddy's Jack Obonnie Dread Bear Funko Replay","1cbd2abc-1508-40c4-8823-9806998979e3","Funko","VALID_BRAND","","","LOW","KEEP"
"febae5d1-6600-4c2b-9876-351e135379fd","Leonardo Tortugas Ninja Turtles Classic Playmates","944a8649-47e9-47cc-bfcb-5320ea5a1adb","Playmates Toys","VALID_BRAND","","","LOW","KEEP"
"e536e9a5-2389-4ed6-b2fd-1985e32992cd","Carnage Spiderman Marvel Legends Hasbro Target Exclusive","0df4aeab-c5e9-4d35-8a9b-e63f391d5a57","Hasbro","VALID_BRAND","","","LOW","KEEP"
"5b9ea6f4-b3d2-4c00-811c-c80f97a1e0b4","Mega Charizard X Pokemon Center Peluche 25cm","b2d190fa-057b-44b8-868e-ced887d9e55a","TakaraTomy","VALID_BRAND","","","LOW","KEEP"
